@RELATION snore_sound/model/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {snore,not_snore}

@DATA
0.206575,0.007316,3.137356,0.296672,0.262050,1.386713,0.004639,0.374880,-30.510402,1.893898,-0.079058,0.358686,0.243431,0.269033,0.069524,0.106123,0.105094,-0.119423,0.029332,-0.012749,0.099179,0.007610,0.003642,0.060546,0.010750,0.017755,0.006619,0.067445,0.002100,0.003127,0.011454,0.038758,0.002848,0.028508,0.067901,0.003792,0.114275,0.043727,0.016357,0.377809,0.002055,0.138217,1.148020,0.287936,0.228706,0.178610,0.178253,0.227101,0.171181,0.139970,0.162762,0.152110,0.135996,0.126768,0.134827,0.005587,0.002617,0.035842,0.008409,0.012216,0.004669,0.047429,0.001659,0.002004,0.008618,0.023223,0.001783,0.011165,snore
0.099306,0.011247,3.038082,0.195540,0.209249,0.806614,0.005097,0.167477,-26.003075,1.730239,-0.131290,0.208421,0.537239,0.417428,0.176706,-0.096542,0.215947,0.116808,0.066168,-0.113933,0.148037,0.004408,0.001586,0.046534,0.003111,0.024166,0.003649,0.211509,0.001963,0.002862,0.008947,0.025628,0.003418,0.059718,0.050685,0.009980,0.156864,0.035826,0.013142,0.388196,0.002379,0.124954,0.870555,0.345818,0.241352,0.204995,0.179184,0.159870,0.164569,0.177857,0.157247,0.152995,0.156809,0.157209,0.144501,0.003175,0.001304,0.033154,0.002351,0.014534,0.002988,0.080805,0.002265,0.002807,0.006486,0.017142,0.003036,0.021328,snore
0.093731,0.006416,3.018898,0.189011,0.206652,0.771598,0.005729,0.161593,-26.647873,1.714381,-0.103251,0.253527,0.542961,0.399917,0.151724,-0.050865,0.196555,0.156273,0.075990,-0.044177,0.101594,0.005075,0.001262,0.057489,0.003079,0.025147,0.003280,0.204788,0.001789,0.002986,0.008821,0.024080,0.003256,0.059497,0.043937,0.007806,0.157134,0.033011,0.012883,0.357319,0.002606,0.102179,1.001486,0.347295,0.235456,0.204391,0.163992,0.179078,0.166879,0.176572,0.157413,0.162836,0.151994,0.154050,0.149659,0.003708,0.000937,0.048617,0.002447,0.014752,0.002208,0.073665,0.001694,0.002653,0.007454,0.013372,0.002765,0.019123,snore
0.085457,0.003854,3.003518,0.180887,0.205239,0.748124,0.005835,0.132725,-27.098221,1.806772,-0.171906,0.322828,0.375934,0.434984,0.077623,-0.004501,0.224806,0.108231,0.052299,-0.040250,0.127521,0.005564,0.001840,0.052486,0.003641,0.024736,0.004305,0.199356,0.002135,0.003691,0.007857,0.027143,0.004362,0.057616,0.036954,0.003239,0.176633,0.027554,0.013889,0.336912,0.002649,0.084688,1.005716,0.286620,0.273282,0.221105,0.204167,0.161057,0.157660,0.182000,0.151015,0.174720,0.157317,0.158732,0.129453,0.003790,0.001337,0.037640,0.003024,0.014563,0.003245,0.077538,0.002358,0.003428,0.005793,0.015911,0.004194,0.019847,snore
0.063783,0.009357,3.031551,0.151610,0.190453,0.572374,0.006732,0.085904,-25.208053,2.040829,-0.083016,0.457032,0.135534,0.420778,-0.028615,0.135819,0.193891,0.125156,-0.036380,-0.005339,0.097373,0.007233,0.002479,0.052832,0.004799,0.032136,0.004499,0.192430,0.001294,0.002738,0.009359,0.029773,0.004960,0.054781,0.020363,0.005031,0.125991,0.014642,0.009724,0.211962,0.002858,0.039834,0.950573,0.206275,0.249992,0.191838,0.209013,0.186550,0.155416,0.162040,0.153494,0.136586,0.137913,0.150172,0.150013,0.005518,0.002175,0.029304,0.003830,0.017806,0.003310,0.081841,0.001219,0.002659,0.006732,0.019294,0.004410,0.019585,snore
0.184853,0.018999,3.157839,0.334243,0.289423,1.256087,0.004971,0.367375,-26.332280,1.579427,0.547501,0.476546,0.550758,0.204051,0.130994,0.246207,0.018340,0.006626,0.090702,0.080073,0.001794,0.013664,0.000957,0.046552,0.005445,0.015417,0.002000,0.075813,0.000647,0.001607,0.007423,0.100523,0.001221,0.043631,0.070692,0.019971,0.099789,0.059453,0.014315,0.488865,0.003759,0.160141,0.871983,0.487833,0.283587,0.239344,0.192037,0.188206,0.188584,0.168340,0.171303,0.156108,0.144276,0.152935,0.155528,0.021306,0.000908,0.041971,0.008724,0.016216,0.001733,0.057160,0.000510,0.001382,0.011144,0.045178,0.001162,0.011775,snore
0.222829,0.002329,3.173977,0.350420,0.294010,1.665178,0.003667,0.457553,-28.119496,1.481009,0.376894,0.398164,0.446281,0.076721,0.105317,0.088474,0.028566,0.021802,0.037840,0.056837,0.011968,0.016973,0.002053,0.052647,0.006813,0.014430,0.004142,0.049015,0.001486,0.003263,0.008046,0.069111,0.002433,0.031524,0.067124,0.001969,0.105501,0.042345,0.009290,0.530093,0.002133,0.166721,0.818719,0.425830,0.271265,0.217809,0.210534,0.182713,0.159218,0.161418,0.158338,0.144091,0.148147,0.141024,0.158990,0.020301,0.001460,0.037492,0.007483,0.013355,0.003035,0.040220,0.001299,0.002334,0.008710,0.043455,0.001934,0.011623,snore
0.155683,0.016324,3.134039,0.321044,0.294304,1.075962,0.004931,0.295089,-26.476972,1.651087,0.615489,0.547947,0.513738,0.283031,0.092512,0.122697,0.004262,0.010661,0.045747,0.019619,0.021309,0.021889,0.000848,0.062630,0.006685,0.013891,0.002463,0.059210,0.000811,0.001702,0.008409,0.102823,0.001019,0.043180,0.056427,0.017935,0.109237,0.052621,0.012673,0.449870,0.003723,0.171353,0.929108,0.502895,0.248291,0.193074,0.194552,0.179913,0.191811,0.169122,0.175717,0.167183,0.153385,0.166283,0.149941,0.026574,0.000627,0.049061,0.009901,0.013790,0.001992,0.045373,0.000674,0.001275,0.009983,0.049524,0.000650,0.008763,snore
0.118035,0.027317,3.110626,0.277918,0.283503,0.784371,0.006352,0.198475,-26.039878,1.983333,0.656389,0.642199,0.560008,0.378905,-0.004504,0.120591,0.023957,0.031740,0.047427,-0.056583,0.077857,0.018080,0.000747,0.063597,0.008066,0.022324,0.002564,0.065929,0.000657,0.001669,0.012615,0.097490,0.000988,0.044087,0.051393,0.022671,0.111340,0.055243,0.015653,0.402917,0.004836,0.153030,0.970137,0.488383,0.275690,0.196921,0.195282,0.185535,0.183816,0.141058,0.166681,0.170385,0.153408,0.198615,0.159601,0.025415,0.000564,0.048618,0.012682,0.017880,0.001848,0.046501,0.000603,0.001414,0.015486,0.052317,0.000760,0.009388,snore
0.152746,0.023215,3.137959,0.312522,0.288706,1.057229,0.005599,0.318458,-26.272030,1.759469,0.632583,0.563217,0.468183,0.330497,0.048536,0.145452,0.039948,0.055341,0.062157,0.046877,0.035081,0.018041,0.000810,0.062947,0.006806,0.016853,0.001968,0.067329,0.000658,0.001854,0.008753,0.097817,0.000950,0.044648,0.055017,0.020340,0.113767,0.053165,0.014135,0.421313,0.004578,0.155430,0.862810,0.486465,0.261552,0.193566,0.213333,0.192178,0.173708,0.183981,0.167145,0.159664,0.152843,0.154151,0.135186,0.026693,0.000581,0.045384,0.011732,0.017252,0.001633,0.051234,0.000568,0.001429,0.011139,0.054526,0.000751,0.010630,snore
0.161135,0.022935,3.162565,0.323589,0.290358,1.105666,0.005883,0.325653,-26.445046,1.712857,0.623699,0.482336,0.487164,0.252882,0.080491,0.220869,0.067670,0.072662,0.087753,0.082835,0.049318,0.014464,0.000833,0.061000,0.006262,0.018060,0.001797,0.061538,0.000581,0.001752,0.008182,0.105232,0.000941,0.046125,0.067645,0.018701,0.090306,0.051761,0.012695,0.475026,0.004610,0.165824,0.739564,0.411092,0.261249,0.219114,0.200978,0.159059,0.159560,0.157370,0.156040,0.151395,0.140671,0.153705,0.132995,0.019549,0.000638,0.046869,0.009946,0.019192,0.001420,0.046986,0.000463,0.001598,0.011786,0.052871,0.000746,0.011934,snore
0.108038,0.025443,3.049020,0.278429,0.284612,0.723685,0.006794,0.218583,-26.490772,1.961449,0.520943,0.522671,0.524703,0.300570,0.087427,0.268266,0.046342,0.013623,0.069589,0.082072,0.055349,0.019404,0.000752,0.067118,0.006629,0.020419,0.001775,0.050877,0.000732,0.001363,0.008571,0.124801,0.001025,0.046609,0.034601,0.020613,0.107327,0.041208,0.014607,0.259518,0.004570,0.115455,0.740220,0.443936,0.167635,0.171544,0.155541,0.133678,0.158697,0.125833,0.169485,0.135620,0.157481,0.108988,0.075917,0.024615,0.000443,0.044928,0.012214,0.020117,0.001387,0.033065,0.000522,0.000851,0.008866,0.048310,0.000519,0.008060,snore
0.066391,0.008250,2.948313,0.206978,0.260802,0.482169,0.013816,0.080536,-30.227446,2.052517,-0.457116,0.194499,0.671802,0.412183,0.140338,0.379549,-0.231959,0.059911,-0.139552,-0.023318,0.132316,0.006880,0.001355,0.041163,0.003490,0.015040,0.003014,0.197787,0.001608,0.001633,0.018301,0.036155,0.001733,0.062733,0.037478,0.006869,0.207676,0.039105,0.022444,0.282804,0.011895,0.077913,2.320061,0.467367,0.427495,0.219766,0.260160,0.203354,0.178225,0.204201,0.191021,0.153303,0.164952,0.153803,0.148503,0.007904,0.001417,0.039546,0.003221,0.020072,0.003078,0.108323,0.001996,0.001573,0.023846,0.032156,0.001987,0.025024,snore
0.063996,0.004425,2.922957,0.210122,0.262380,0.483927,0.011532,0.070690,-31.054664,2.011441,-0.333365,0.092543,0.675436,0.338479,0.137287,0.475571,-0.170768,0.036321,-0.091028,0.000954,0.163848,0.004438,0.001602,0.041175,0.004659,0.035173,0.002572,0.206866,0.001220,0.001305,0.006672,0.032356,0.001667,0.066710,0.031797,0.003160,0.224899,0.032747,0.018492,0.244856,0.010618,0.056631,2.488971,0.383481,0.349851,0.212229,0.246271,0.189518,0.182556,0.203382,0.181868,0.154195,0.151739,0.142838,0.144586,0.003929,0.001416,0.036294,0.003950,0.032941,0.002339,0.109292,0.001347,0.001386,0.006029,0.029496,0.001629,0.023997,snore
0.062867,0.010851,2.907681,0.214038,0.270191,0.411294,0.012466,0.070180,-30.337888,2.041506,-0.257984,0.165895,0.598476,0.363156,0.141012,0.399759,-0.187913,0.035212,-0.124415,-0.015656,0.124930,0.004950,0.001180,0.039519,0.003981,0.024747,0.002519,0.215707,0.001174,0.001115,0.015529,0.032269,0.001264,0.068216,0.034115,0.008614,0.219947,0.033980,0.018707,0.230581,0.011071,0.067599,2.199544,0.374992,0.334756,0.202854,0.232597,0.182547,0.165144,0.192312,0.186826,0.144171,0.163334,0.142072,0.139993,0.005435,0.001153,0.039940,0.003744,0.026704,0.002368,0.106277,0.001520,0.001132,0.018087,0.026051,0.001361,0.024489,snore
0.112244,0.003433,2.956398,0.238406,0.260041,0.891427,0.011531,0.173637,-31.852020,1.606505,-0.603473,0.193924,0.592931,0.180270,0.178343,0.347699,-0.209781,0.009278,-0.061619,-0.016497,0.134564,0.005853,0.002687,0.042870,0.005794,0.009576,0.004382,0.196770,0.002145,0.002051,0.005952,0.028942,0.002623,0.057977,0.050616,0.003055,0.197480,0.038545,0.015567,0.385100,0.010060,0.105346,2.154939,0.397196,0.351214,0.212310,0.202595,0.189741,0.187896,0.164853,0.180748,0.146340,0.146198,0.132936,0.142075,0.005610,0.002586,0.035171,0.004698,0.008549,0.004152,0.102623,0.002476,0.002167,0.005688,0.024746,0.002684,0.025124,snore
0.070496,0.023517,2.924867,0.239602,0.280086,0.461727,0.009831,0.064613,-29.288173,1.706498,-0.269066,0.160064,0.665936,0.482414,-0.004543,0.320394,-0.291470,0.196043,-0.078275,0.118808,0.142521,0.001763,0.000605,0.040909,0.004230,0.045781,0.001532,0.246777,0.001732,0.001436,0.002367,0.019930,0.001317,0.079743,0.046322,0.024917,0.219395,0.046811,0.021599,0.331547,0.008714,0.073009,2.150335,0.513989,0.410163,0.217841,0.277934,0.222542,0.172678,0.195348,0.189314,0.153952,0.164118,0.123260,0.134352,0.001665,0.000649,0.041718,0.004837,0.044591,0.001220,0.121263,0.001991,0.001500,0.002548,0.020700,0.001709,0.023649,snore
0.244909,0.004248,3.026702,0.311721,0.235506,1.749183,0.010873,0.418036,-29.042137,1.224391,-0.223034,-0.122623,0.281451,-0.206394,0.082495,0.080282,0.150963,-0.039902,0.073156,0.119710,-0.049650,0.008950,0.007136,0.033405,0.008101,0.008161,0.005023,0.044933,0.002278,0.005541,0.008059,0.020915,0.005521,0.018533,0.093434,0.004332,0.194986,0.075254,0.028102,0.625822,0.023683,0.168390,3.120782,0.820686,0.382755,0.309080,0.300970,0.287024,0.210014,0.175519,0.164964,0.195263,0.165016,0.152756,0.173241,0.006974,0.008039,0.031770,0.006766,0.006930,0.003987,0.045922,0.001809,0.004894,0.006547,0.018932,0.004272,0.013129,snore
0.140255,0.005215,3.025391,0.221817,0.210847,1.359230,0.005445,0.228274,-27.701935,1.492863,-0.418768,0.097373,0.178940,0.058623,-0.052892,0.043980,0.219977,-0.025969,-0.067348,0.133873,0.005522,0.017215,0.006484,0.051281,0.007321,0.009918,0.006613,0.046500,0.002671,0.005433,0.009992,0.025825,0.011306,0.022051,0.045171,0.005456,0.210540,0.038879,0.015718,0.440472,0.002389,0.110233,2.101789,0.620955,0.330594,0.256018,0.335124,0.236307,0.166965,0.199756,0.211882,0.185243,0.185018,0.166994,0.168884,0.014971,0.006583,0.040354,0.006105,0.005934,0.004531,0.031931,0.002099,0.004016,0.006320,0.016704,0.010075,0.011341,snore
0.130751,0.008365,3.055287,0.233722,0.244539,1.089810,0.005592,0.212415,-27.918813,2.025573,-0.318415,0.527415,0.353861,0.128900,-0.128390,-0.070582,-0.190345,0.114194,0.280482,-0.208360,0.084193,0.018801,0.002158,0.044290,0.009384,0.026113,0.015515,0.036779,0.002910,0.007157,0.012646,0.035723,0.004364,0.021122,0.043000,0.005929,0.254598,0.045775,0.028750,0.366623,0.002706,0.108978,1.903251,0.408222,0.425097,0.294903,0.208160,0.213214,0.209748,0.208392,0.167540,0.154065,0.184903,0.149157,0.139418,0.017336,0.001873,0.030553,0.007763,0.017483,0.012270,0.023267,0.002461,0.005469,0.008224,0.028864,0.003546,0.008020,snore
0.140683,0.010364,3.077672,0.249636,0.254191,1.139641,0.005889,0.252102,-27.961847,2.031091,-0.136870,0.398673,0.317494,0.163663,-0.141115,-0.109414,-0.132414,0.148541,0.234059,-0.145641,0.087431,0.017948,0.002296,0.046435,0.008876,0.024612,0.016225,0.041121,0.002910,0.007652,0.013664,0.037154,0.003955,0.023204,0.044870,0.007551,0.244028,0.046673,0.027803,0.399196,0.003436,0.126822,1.778143,0.370609,0.417505,0.287117,0.226441,0.208667,0.241046,0.212592,0.183975,0.151943,0.186137,0.151988,0.151191,0.016529,0.001812,0.033893,0.007577,0.017698,0.015499,0.027415,0.002801,0.006352,0.009354,0.032128,0.003065,0.009331,snore
0.133535,0.007636,3.094571,0.240552,0.247489,1.116822,0.005469,0.226667,-28.212784,2.028609,-0.167268,0.389264,0.332852,0.170748,-0.213432,-0.175650,-0.150127,0.159496,0.212845,-0.182530,0.110180,0.018118,0.002164,0.041636,0.009361,0.021699,0.017532,0.042149,0.003625,0.010341,0.014761,0.037997,0.005138,0.022015,0.042212,0.005463,0.207105,0.043213,0.025414,0.377542,0.002956,0.111091,1.826068,0.412938,0.401660,0.275599,0.205030,0.192914,0.225531,0.201115,0.179726,0.158899,0.179613,0.160124,0.140202,0.016392,0.001669,0.030064,0.008049,0.015536,0.017074,0.028356,0.003471,0.008392,0.009635,0.028056,0.003830,0.009017,snore
0.129915,0.012160,3.120151,0.242516,0.254015,1.060362,0.005589,0.209731,-27.678409,2.098360,-0.139701,0.308240,0.302047,0.235724,-0.229234,-0.190745,-0.107546,0.170855,0.170912,-0.144724,0.119995,0.018501,0.002329,0.043079,0.009114,0.023103,0.016757,0.041671,0.003493,0.009811,0.015538,0.037567,0.005174,0.021931,0.042642,0.011688,0.189581,0.042394,0.023936,0.372285,0.003077,0.107635,1.835483,0.408636,0.374680,0.240497,0.198204,0.187718,0.204709,0.197837,0.166254,0.157695,0.168987,0.160346,0.137576,0.016315,0.001777,0.030985,0.007179,0.018316,0.016318,0.028141,0.003244,0.008235,0.009795,0.027429,0.004287,0.008515,snore
0.136284,0.012005,3.105915,0.240483,0.245451,1.177299,0.005380,0.227221,-27.701626,1.948157,-0.268983,0.453822,0.286527,0.138717,-0.109799,-0.144780,-0.175908,0.173475,0.191861,-0.204380,0.134441,0.018721,0.002386,0.038901,0.009421,0.023072,0.017097,0.038295,0.003562,0.008504,0.014394,0.032828,0.005875,0.019781,0.039739,0.009093,0.213250,0.041029,0.026792,0.346507,0.002819,0.105180,1.841924,0.375061,0.421913,0.307291,0.207630,0.196181,0.230038,0.205940,0.196234,0.159073,0.166984,0.166455,0.146016,0.016966,0.001826,0.027222,0.007289,0.016387,0.015784,0.024871,0.002986,0.006777,0.009787,0.024089,0.004944,0.008159,snore
0.133665,0.009094,3.089369,0.240350,0.248441,1.127462,0.005554,0.219048,-28.045222,2.012603,-0.225485,0.442293,0.291655,0.154494,-0.098788,-0.166654,-0.171933,0.192258,0.185702,-0.184000,0.131153,0.018652,0.002405,0.043052,0.008610,0.021536,0.017601,0.040913,0.003513,0.009306,0.013649,0.036911,0.005197,0.021455,0.037193,0.007028,0.232920,0.038581,0.024480,0.347381,0.002811,0.098843,1.724720,0.395720,0.420194,0.299626,0.201692,0.193087,0.233617,0.215071,0.186314,0.148928,0.169893,0.155678,0.146605,0.016024,0.001974,0.028508,0.007061,0.016459,0.016296,0.026586,0.002899,0.008605,0.009000,0.028118,0.004160,0.008373,snore
0.131211,0.010158,3.086453,0.236360,0.245149,1.134647,0.005311,0.215301,-27.541319,1.990082,-0.286084,0.492343,0.315085,0.134254,-0.112983,-0.118105,-0.176113,0.191420,0.223518,-0.199449,0.138205,0.019558,0.002352,0.042286,0.008756,0.024469,0.017138,0.039650,0.003351,0.007793,0.013390,0.035317,0.005467,0.021004,0.037172,0.007747,0.209015,0.039661,0.026265,0.310432,0.002482,0.097460,1.777928,0.363116,0.432038,0.301353,0.192233,0.191749,0.219634,0.193920,0.188563,0.156430,0.167001,0.159596,0.148398,0.016727,0.001840,0.027531,0.006881,0.017579,0.014893,0.024866,0.003063,0.005443,0.008830,0.027237,0.004468,0.008178,snore
0.140892,0.009754,3.083638,0.248800,0.254026,1.127637,0.005593,0.247039,-27.988349,2.038873,-0.132261,0.401733,0.322513,0.156352,-0.149430,-0.116868,-0.138803,0.141931,0.242195,-0.157235,0.091708,0.017217,0.002270,0.044689,0.009007,0.024107,0.016481,0.042710,0.002826,0.008250,0.014184,0.036092,0.004136,0.022777,0.041821,0.006734,0.253842,0.044832,0.026816,0.379896,0.002896,0.115798,1.664989,0.367274,0.425646,0.278670,0.215481,0.218269,0.239039,0.213019,0.176691,0.151813,0.178951,0.153368,0.145385,0.015667,0.001762,0.033462,0.007030,0.017143,0.015790,0.029282,0.002481,0.007527,0.009359,0.030768,0.003311,0.009307,snore
0.134520,0.007761,3.091040,0.242287,0.249398,1.123319,0.005299,0.229120,-28.183772,2.026725,-0.166248,0.405726,0.343431,0.184318,-0.196123,-0.169851,-0.163068,0.152060,0.206603,-0.172065,0.114202,0.017571,0.002183,0.042672,0.009151,0.021909,0.016023,0.042191,0.003419,0.010055,0.014530,0.039694,0.005202,0.022278,0.043445,0.005822,0.198103,0.042755,0.025710,0.349740,0.002655,0.112540,1.846156,0.361699,0.388209,0.276361,0.204785,0.180313,0.212985,0.187838,0.170348,0.154815,0.182359,0.148566,0.149046,0.015802,0.001674,0.029987,0.007285,0.015753,0.014121,0.027581,0.003161,0.008883,0.009487,0.027697,0.004190,0.008421,snore
0.132630,0.012269,3.089281,0.236949,0.244503,1.142189,0.005579,0.216955,-27.556462,1.990978,-0.261493,0.484416,0.285081,0.121678,-0.116414,-0.136662,-0.167800,0.189784,0.210054,-0.201506,0.144253,0.019335,0.002291,0.042180,0.008787,0.024380,0.016512,0.038037,0.003287,0.008070,0.014330,0.034594,0.005588,0.020521,0.039053,0.008962,0.239237,0.040980,0.026112,0.334128,0.003074,0.105572,1.793089,0.369148,0.444501,0.295322,0.204143,0.195553,0.208064,0.185800,0.181050,0.160054,0.167864,0.157674,0.147827,0.016762,0.001648,0.029571,0.007098,0.018017,0.015316,0.025032,0.002741,0.005802,0.009566,0.025574,0.005039,0.008393,snore
0.100838,0.008384,3.109691,0.189070,0.203432,0.944310,0.006826,0.142712,-30.459755,1.769429,-0.376266,0.483867,0.249478,0.120852,-0.054170,-0.077549,-0.183456,0.192361,0.169423,-0.206716,0.120589,0.018103,0.002240,0.034414,0.008108,0.020038,0.014386,0.035224,0.003464,0.006977,0.012161,0.052466,0.005800,0.023182,0.027160,0.005960,0.202082,0.031212,0.028071,0.283412,0.009996,0.046755,2.077186,0.415436,0.393200,0.278727,0.176484,0.178003,0.193306,0.185885,0.183885,0.158299,0.152872,0.155845,0.143247,0.015258,0.001873,0.022768,0.006919,0.014331,0.011523,0.024113,0.003151,0.005359,0.007971,0.027028,0.005911,0.008100,snore
0.100260,0.008381,3.043351,0.195661,0.220210,0.882142,0.006266,0.133290,-28.040668,2.154598,-0.391646,0.572385,0.328571,0.147817,-0.142678,-0.059354,-0.200971,0.122603,0.282639,-0.218178,0.092820,0.019340,0.002220,0.045954,0.009916,0.027015,0.015991,0.038829,0.002916,0.007384,0.013336,0.037060,0.004504,0.021949,0.025117,0.005944,0.255327,0.026651,0.022769,0.253601,0.002704,0.037607,1.987615,0.387308,0.415284,0.286160,0.212748,0.211904,0.208713,0.211294,0.166981,0.151503,0.187188,0.148305,0.141708,0.017690,0.002007,0.031297,0.008347,0.017751,0.012629,0.024737,0.002583,0.005783,0.008914,0.029575,0.003796,0.008093,snore
0.101407,0.010327,3.060975,0.205164,0.229804,0.861992,0.006588,0.133167,-28.125151,2.189898,-0.222841,0.446527,0.295097,0.184417,-0.162142,-0.100219,-0.142984,0.153099,0.243236,-0.154360,0.093496,0.018884,0.002421,0.049163,0.009584,0.025795,0.016963,0.043981,0.002969,0.008010,0.014610,0.039131,0.004132,0.024437,0.024741,0.007529,0.244000,0.027138,0.023185,0.264807,0.003359,0.040310,1.867366,0.341026,0.409569,0.283969,0.232389,0.209056,0.238984,0.215489,0.184766,0.154673,0.185867,0.151397,0.153676,0.017323,0.001968,0.035244,0.008428,0.018299,0.015897,0.029152,0.002996,0.006635,0.010049,0.033029,0.003323,0.009426,snore
0.100200,0.007633,3.079976,0.200077,0.223165,0.882494,0.006154,0.135635,-28.343420,2.159929,-0.236625,0.426124,0.315536,0.192102,-0.232692,-0.164876,-0.162602,0.166504,0.216597,-0.187387,0.114766,0.018763,0.002247,0.043790,0.009939,0.022661,0.018071,0.044334,0.003671,0.010683,0.015551,0.039755,0.005332,0.023009,0.026299,0.005464,0.209701,0.025654,0.019853,0.288415,0.002977,0.043599,1.903533,0.393715,0.394607,0.271364,0.208760,0.193123,0.226837,0.201565,0.180220,0.157293,0.182396,0.161282,0.143079,0.016979,0.001783,0.030974,0.008700,0.016138,0.017471,0.029287,0.003563,0.008749,0.010390,0.029034,0.004064,0.009078,snore
0.096445,0.012107,3.107892,0.199600,0.226901,0.828060,0.006296,0.127519,-27.813417,2.236737,-0.216108,0.349211,0.277507,0.259291,-0.249223,-0.177819,-0.118663,0.174658,0.172591,-0.152942,0.130290,0.019100,0.002373,0.045021,0.009630,0.024020,0.017270,0.043936,0.003529,0.010166,0.016309,0.039076,0.005363,0.022854,0.027885,0.011643,0.191473,0.025798,0.018328,0.287438,0.003028,0.047369,1.906283,0.392448,0.380939,0.235094,0.200486,0.188566,0.203756,0.199271,0.166548,0.154084,0.168673,0.160977,0.136694,0.016713,0.001902,0.032181,0.007775,0.018751,0.016611,0.029655,0.003351,0.008470,0.010381,0.028021,0.004528,0.008667,snore
0.103993,0.011991,3.092707,0.198953,0.219289,0.946809,0.006083,0.139962,-27.835853,2.081914,-0.343699,0.498571,0.260971,0.157343,-0.126558,-0.136003,-0.185569,0.181795,0.192379,-0.212460,0.140468,0.019217,0.002421,0.040971,0.009981,0.024020,0.017609,0.040281,0.003595,0.008871,0.015199,0.034389,0.006067,0.020695,0.024910,0.009085,0.215403,0.023333,0.020599,0.278101,0.002805,0.041596,1.920013,0.372798,0.411495,0.299138,0.211110,0.199217,0.232501,0.206824,0.196309,0.157941,0.169821,0.168705,0.150005,0.017268,0.001934,0.028617,0.007954,0.017054,0.016077,0.026158,0.003091,0.007168,0.010452,0.024698,0.005113,0.008360,snore
0.101222,0.009085,3.076160,0.199629,0.223041,0.902458,0.006256,0.137074,-28.176359,2.142472,-0.298549,0.486203,0.267881,0.171098,-0.115558,-0.155335,-0.185096,0.204060,0.187450,-0.189631,0.136181,0.019237,0.002501,0.044751,0.009103,0.022353,0.017988,0.043079,0.003604,0.009591,0.014444,0.038617,0.005360,0.022386,0.024536,0.007024,0.233875,0.023629,0.019733,0.289657,0.002851,0.042030,1.797451,0.392440,0.413110,0.295310,0.206810,0.193297,0.231495,0.217816,0.185835,0.147853,0.170867,0.155642,0.147243,0.016513,0.002152,0.029572,0.007729,0.016949,0.016613,0.028151,0.003053,0.008843,0.009698,0.029165,0.004372,0.008612,snore
